"Phường Xã","province_id","district_id"
"Xã Đắk Ring","388","1460"
"Xã Măng Buk","388","1460"
"Xã Đắk Tăng","388","1460"
"Xã Ngok Tem","388","1460"
"Xã Pờ Ê","388","1460"
"Xã Măng Cành","388","1460"
"Xã Đắk Long","388","1460"
"Xã Hiếu","388","1460"
"Thị trấn Đắk Rve","388","1461"
"Xã Đắk Kôi","388","1461"
"Xã Đắk Tơ Lung","388","1461"
"Xã Đắk Ruồng","388","1461"
"Xã Đắk Pne","388","1461"
"Xã Đắk Tờ Re","388","1461"
"Xã Tân Lập","388","1461"
"Thị trấn Đắk Hà","388","1462"
"Xã Đắk PXi","388","1462"
"Xã Đăk Long","388","1462"
"Xã Đắk HRing","388","1462"
"Xã Đắk Ui","388","1462"
"Xã Đăk Ngọk","388","1462"
"Xã Đắk Mar","388","1462"
"Xã Ngok Wang","388","1462"
"Xã Ngok Réo","388","1462"
"Xã Hà Mòn","388","1462"
"Xã Đắk La","388","1462"
"Thị trấn Sa Thầy","388","1463"
"Xã Rơ Kơi","388","1463"
"Xã Sa Nhơn","388","1463"
"Xã Hơ Moong","388","1463"
"Xã Mô Rai","388","1463"
"Xã Sa Sơn","388","1463"
"Xã Sa Nghĩa","388","1463"
"Xã Sa Bình","388","1463"
"Xã Ya Xiêr","388","1463"
"Xã Ya Tăng","388","1463"
"Xã Ya ly","388","1463"
"Xã Ngọk Lây","388","1464"
"Xã Đắk Na","388","1464"
"Xã Măng Ri","388","1464"
"Xã Ngok Yêu","388","1464"
"Xã Đắk Sao","388","1464"
"Xã Đắk Rơ Ông","388","1464"
"Xã Đắk Tơ Kan","388","1464"
"Xã Tu Mơ Rông","388","1464"
"Xã Đắk Hà","388","1464"
"Xã Tê Xăng","388","1464"
"Xã Văn Xuôi","388","1464"
"Xã Ia Dal","388","1465"
"Xã Ia Dom","388","1465"
"Xã Ia Tơi","388","1465"
"Phường Yên Đỗ","383","1466"
"Phường Diên Hồng","383","1466"
"Phường Ia Kring","383","1466"
"Phường Hội Thương","383","1466"
"Phường Hội Phú","383","1466"
"Phường Phù Đổng","383","1466"
"Phường Hoa Lư","383","1466"
"Phường Tây Sơn","383","1466"
"Phường Thống Nhất","383","1466"
"Phường Đống Đa","383","1466"
"Phường Trà Bá","383","1466"
"Phường Thắng Lợi","383","1466"
"Phường Yên Thế","383","1466"
"Phường Chi Lăng","383","1466"
"Xã Chư HDrông","383","1466"
"Xã Biển Hồ","383","1466"
"Xã Tân Sơn","383","1466"
"Xã Trà Đa","383","1466"
"Xã Chư Á","383","1466"
"Xã An Phú","383","1466"
"Xã Diên Phú","383","1466"
"Xã Ia Kênh","383","1466"
"Xã Gào","383","1466"
"Phường An Bình","383","1467"
"Phường Tây Sơn","383","1467"
"Phường An Phú","383","1467"
"Phường An Tân","383","1467"
"Xã Tú An","383","1467"
"Xã Xuân An","383","1467"
"Xã Cửu An","383","1467"
"Phường An Phước","383","1467"
"Xã Song An","383","1467"
"Phường Ngô Mây","383","1467"
"Xã Thành An","383","1467"
"Phường Cheo Reo","383","1468"
"Phường Hòa Bình","383","1468"
"Phường Đoàn Kết","383","1468"
"Phường Sông Bờ","383","1468"
"Xã Ia RBol","383","1468"
"Xã Chư Băh","383","1468"
"Xã Ia RTô","383","1468"
"Xã Ia Sao","383","1468"
"Thị trấn KBang","383","1469"
"Xã Kon Pne","383","1469"
"Xã Đăk Roong","383","1469"
"Xã Sơn Lang","383","1469"
"Xã KRong","383","1469"
"Xã Sơ Pai","383","1469"
"Xã Lơ Ku","383","1469"
"Xã Đông","383","1469"
"Xã Đak SMar","383","1469"
"Xã Nghĩa An","383","1469"
"Xã Tơ Tung","383","1469"
"Xã Kông Lơng Khơng","383","1469"
"Xã Kông Pla","383","1469"
"Xã Đăk HLơ","383","1469"
"Thị trấn Đăk Đoa","383","1470"
"Xã Hà Đông","383","1470"
"Xã Đăk Sơmei","383","1470"
"Xã Đăk Krong","383","1470"
"Xã Hải Yang","383","1470"
"Xã Kon Gang","383","1470"
"Xã Hà Bầu","383","1470"
"Xã Nam Yang","383","1470"
"Xã K' Dang","383","1470"
"Xã H' Neng","383","1470"
"Xã Tân Bình","383","1470"
"Xã Glar","383","1470"
"Xã A Dơk","383","1470"
"Xã Trang","383","1470"
"Xã HNol","383","1470"
"Xã Ia Pết","383","1470"
"Xã Ia Băng","383","1470"
"Thị trấn Phú Hòa","383","1471"
"Xã Hà Tây","383","1471"
"Xã Ia Khươl","383","1471"
"Xã Ia Phí","383","1471"
"Thị trấn Ia Ly","383","1471"
"Xã Ia Mơ Nông","383","1471"
"Xã Ia Kreng","383","1471"
"Xã Đăk Tơ Ver","383","1471"
"Xã Hòa Phú","383","1471"
"Xã Chư Đăng Ya","383","1471"
"Xã Ia Ka","383","1471"
"Xã Ia Nhin","383","1471"
"Xã Nghĩa Hòa","383","1471"
"Xã Chư Jôr","383","1471"
"Xã Nghĩa Hưng","383","1471"
"Thị trấn Ia Kha","383","1472"
"Xã Ia Sao","383","1472"
"Xã Ia Yok","383","1472"
"Xã Ia Hrung","383","1472"
"Xã Ia Bă","383","1472"
"Xã Ia Khai","383","1472"
"Xã Ia KRai","383","1472"
"Xã Ia Grăng","383","1472"
"Xã Ia Tô","383","1472"
"Xã Ia O","383","1472"
"Xã Ia Dêr","383","1472"
"Xã Ia Chia","383","1472"
"Xã Ia Pếch","383","1472"
"Thị trấn Kon Dơng","383","1473"
"Xã Ayun","383","1473"
"Xã Đak Jơ Ta","383","1473"
"Xã Đak Ta Ley","383","1473"
"Xã Hà Ra","383","1473"
"Xã Đăk Yă","383","1473"
"Xã Đăk Djrăng","383","1473"
"Xã Lơ Pang","383","1473"
"Xã Kon Thụp","383","1473"
"Xã Đê Ar","383","1473"
"Xã Kon Chiêng","383","1473"
"Xã Đăk Trôi","383","1473"
"Thị trấn Kông Chro","383","1474"
"Xã Chư Krêy","383","1474"
"Xã An Trung","383","1474"
"Xã Kông Yang","383","1474"
"Xã Đăk Tơ Pang","383","1474"
"Xã SRó","383","1474"
"Xã Đắk Kơ Ning","383","1474"
"Xã Đăk Song","383","1474"
"Xã Đăk Pling","383","1474"
"Xã Yang Trung","383","1474"
"Xã Đăk Pơ Pho","383","1474"
"Xã Ya Ma","383","1474"
"Xã Chơ Long","383","1474"
"Xã Yang Nam","383","1474"
"Thị trấn Chư Ty","383","1475"
"Xã Ia Dơk","383","1475"
"Xã Ia Krêl","383","1475"
"Xã Ia Din","383","1475"
"Xã Ia Kla","383","1475"
"Xã Ia Dom","383","1475"
"Xã Ia Lang","383","1475"
"Xã Ia Kriêng","383","1475"
"Xã Ia Pnôn","383","1475"
"Xã Ia Nan","383","1475"
"Thị trấn Chư Prông","383","1476"
"Xã Ia Kly","383","1476"
"Xã Bình Giáo","383","1476"
"Xã Ia Drăng","383","1476"
"Xã Thăng Hưng","383","1476"
"Xã Bàu Cạn","383","1476"
"Xã Ia Phìn","383","1476"
"Xã Ia Băng","383","1476"
"Xã Ia Tôr","383","1476"
"Xã Ia Boòng","383","1476"
"Xã Ia O","383","1476"
"Xã Ia Púch","383","1476"
"Xã Ia Me","383","1476"
"Xã Ia Vê","383","1476"
"Xã Ia Bang","383","1476"
"Xã Ia Pia","383","1476"
"Xã Ia Ga","383","1476"
"Xã Ia Lâu","383","1476"
"Xã Ia Piơr","383","1476"
"Xã Ia Mơ","383","1476"
"Thị trấn Chư Sê","383","1477"
"Xã Ia Tiêm","383","1477"
"Xã Chư Pơng","383","1477"
"Xã Bar Măih","383","1477"
"Xã Bờ Ngoong","383","1477"
"Xã Ia Glai","383","1477"
"Xã AL Bá","383","1477"
"Xã Kông HTok","383","1477"
"Xã AYun","383","1477"
"Xã Ia HLốp","383","1477"
"Xã Ia Blang","383","1477"
"Xã Dun","383","1477"
"Xã Ia Pal","383","1477"
"Xã H Bông","383","1477"
"Xã Ia Ko","383","1477"
"Xã Hà Tam","383","1478"
"Xã An Thành","383","1478"
"Thị trấn Đak Pơ","383","1478"
"Xã Yang Bắc","383","1478"
"Xã Cư An","383","1478"
"Xã Tân An","383","1478"
"Xã Phú An","383","1478"
"Xã Ya Hội","383","1478"
"Xã Pờ Tó","383","1479"
"Xã Chư Răng","383","1479"
"Xã Ia KDăm","383","1479"
"Xã Kim Tân","383","1479"
"Xã Chư Mố","383","1479"
"Xã Ia Tul","383","1479"
"Xã Ia Ma Rơn","383","1479"
"Xã Ia Broăi","383","1479"
"Xã Ia Trok","383","1479"
"Thị trấn Phú Túc","383","1480"
"Xã Ia RSai","383","1480"
"Xã Ia RSươm","383","1480"
"Xã Chư Gu","383","1480"
"Xã Đất Bằng","383","1480"
"Xã Ia Mláh","383","1480"
"Xã Chư Drăng","383","1480"
"Xã Phú Cần","383","1480"
"Xã Ia HDreh","383","1480"
"Xã Ia RMok","383","1480"
"Xã Chư Ngọc","383","1480"
"Xã Uar","383","1480"
"Xã Chư Rcăm","383","1480"
"Xã Krông Năng","383","1480"
"Thị trấn Phú Thiện","383","1481"
"Xã Chư A Thai","383","1481"
"Xã Ayun Hạ","383","1481"
"Xã Ia Ake","383","1481"
"Xã Ia Sol","383","1481"
"Xã Ia Piar","383","1481"
"Xã Ia Peng","383","1481"
"Xã Chrôh Pơnan","383","1481"
"Xã Ia Hiao","383","1481"
"Xã Ia Yeng","383","1481"
"Thị trấn Nhơn Hoà","383","1482"
"Xã Ia Hrú","383","1482"
"Xã Ia Rong","383","1482"
"Xã Ia Dreng","383","1482"
"Xã Ia Hla","383","1482"
"Xã Chư Don","383","1482"
"Xã Ia Phang","383","1482"
"Xã Ia Le","383","1482"
"Xã Ia BLứ","383","1482"
"Phường Tân Lập","405","1483"
"Phường Tân Hòa","405","1483"
"Phường Tân An","405","1483"
"Phường Thống Nhất","405","1483"
"Phường Thành Nhất","405","1483"
"Phường Thắng Lợi","405","1483"
"Phường Tân Lợi","405","1483"
"Phường Thành Công","405","1483"
"Phường Tân Thành","405","1483"
"Phường Tân Tiến","405","1483"
"Phường Tự An","405","1483"
"Phường Ea Tam","405","1483"
"Phường Khánh Xuân","405","1483"
"Xã Hòa Thuận","405","1483"
"Xã Cư ÊBur","405","1483"
"Xã Ea Tu","405","1483"
"Xã Hòa Thắng","405","1483"
"Xã Ea Kao","405","1483"
"Xã Hòa Phú","405","1483"
"Xã Hòa Khánh","405","1483"
"Xã Hòa Xuân","405","1483"
"Phường An Lạc","405","1484"
"Phường An Bình","405","1484"
"Phường Thiện An","405","1484"
"Phường Đạt Hiếu","405","1484"
"Phường Đoàn Kết","405","1484"
"Xã Ea Blang","405","1484"
"Xã Ea Drông","405","1484"
"Phường Thống Nhất","405","1484"
"Phường Bình Tân","405","1484"
"Xã Ea Siên","405","1484"
"Xã Bình Thuận","405","1484"
"Xã Cư Bao","405","1484"
"Thị trấn Ea Drăng","405","1485"
"Xã Ea H'leo","405","1485"
"Xã Ea Sol","405","1485"
"Xã Ea Ral","405","1485"
"Xã Ea Wy","405","1485"
"Xã Cư A Mung","405","1485"
"Xã Cư Mốt","405","1485"
"Xã Ea Hiao","405","1485"
"Xã Ea Khal","405","1485"
"Xã Dlê Yang","405","1485"
"Xã Ea Tir","405","1485"
"Xã Ea Nam","405","1485"
"Thị trấn Ea Súp","405","1486"
"Xã Ia Lốp","405","1486"
"Xã Ia JLơi","405","1486"
"Xã Ea Rốk","405","1486"
"Xã Ya Tờ Mốt","405","1486"
"Xã Ia RVê","405","1486"
"Xã Ea Lê","405","1486"
"Xã Cư KBang","405","1486"
"Xã Ea Bung","405","1486"
"Xã Cư M'Lan","405","1486"
"Xã Krông Na","405","1487"
"Xã Ea Huar","405","1487"
"Xã Ea Wer","405","1487"
"Xã Tân Hoà","405","1487"
"Xã Cuôr KNia","405","1487"
"Xã Ea Bar","405","1487"
"Xã Ea Nuôl","405","1487"
"Thị trấn Ea Pốk","405","1488"
"Thị trấn Quảng Phú","405","1488"
"Xã Quảng Tiến","405","1488"
"Xã Ea Kuêh","405","1488"
"Xã Ea Kiết","405","1488"
"Xã Ea Tar","405","1488"
"Xã Cư Dliê M'nông","405","1488"
"Xã Ea H'đinh","405","1488"
"Xã Ea Tul","405","1488"
"Xã Ea KPam","405","1488"
"Xã Ea M'DRóh","405","1488"
"Xã Quảng Hiệp","405","1488"
"Xã Cư M'gar","405","1488"
"Xã Ea D'Rơng","405","1488"
"Xã Ea M'nang","405","1488"
"Xã Cư Suê","405","1488"
"Xã Cuor Đăng","405","1488"
"Xã Cư Né","405","1489"
"Xã Chư KBô","405","1489"
"Xã Cư Pơng","405","1489"
"Xã Ea Sin","405","1489"
"Xã Pơng Drang","405","1489"
"Xã Tân Lập","405","1489"
"Xã Ea Ngai","405","1489"
"Thị trấn Krông Năng","405","1490"
"Xã ĐLiê Ya","405","1490"
"Xã Ea Tóh","405","1490"
"Xã Ea Tam","405","1490"
"Xã Phú Lộc","405","1490"
"Xã Tam Giang","405","1490"
"Xã Ea Puk","405","1490"
"Xã Ea Dăh","405","1490"
"Xã Ea Hồ","405","1490"
"Xã Phú Xuân","405","1490"
"Xã Cư Klông","405","1490"
"Xã Ea Tân","405","1490"
"Thị trấn Ea Kar","405","1491"
"Thị trấn Ea Knốp","405","1491"
"Xã Ea Sô","405","1491"
"Xã Ea Sar","405","1491"
"Xã Xuân Phú","405","1491"
"Xã Cư Huê","405","1491"
"Xã Ea Tih","405","1491"
"Xã Ea Đar","405","1491"
"Xã Ea Kmút","405","1491"
"Xã Cư Ni","405","1491"
"Xã Ea Păl","405","1491"
"Xã Cư Prông","405","1491"
"Xã Ea Ô","405","1491"
"Xã Cư ELang","405","1491"
"Xã Cư Bông","405","1491"
"Xã Cư Jang","405","1491"
"Thị trấn M'Đrắk","405","1492"
"Xã Cư Prao","405","1492"
"Xã Ea Pil","405","1492"
"Xã Ea Lai","405","1492"
"Xã Ea H'MLay","405","1492"
"Xã Krông Jing","405","1492"
"Xã Ea M' Doal","405","1492"
"Xã Ea Riêng","405","1492"
"Xã Cư M'ta","405","1492"
"Xã Cư K Róa","405","1492"
"Xã Krông Á","405","1492"
"Xã Cư San","405","1492"
"Xã Ea Trang","405","1492"
"Thị trấn Krông Kmar","405","1493"
"Xã Dang Kang","405","1493"
"Xã Cư KTy","405","1493"
"Xã Hòa Thành","405","1493"
"Xã Hòa Tân","405","1493"
"Xã Hòa Phong","405","1493"
"Xã Hòa Lễ","405","1493"
"Xã Yang Reh","405","1493"
"Xã Ea Trul","405","1493"
"Xã Khuê Ngọc Điền","405","1493"
"Xã Cư Pui","405","1493"
"Xã Hòa Sơn","405","1493"
"Xã Cư Drăm","405","1493"
"Xã Yang Mao","405","1493"
"Thị trấn Phước An","405","1494"
"Xã KRông Búk","405","1494"
"Xã Ea Kly","405","1494"
"Xã Ea Kênh","405","1494"
"Xã Ea Phê","405","1494"
"Xã Ea KNuec","405","1494"
"Xã Ea Yông","405","1494"
"Xã Hòa An","405","1494"
"Xã Ea Kuăng","405","1494"
"Xã Hòa Đông","405","1494"
"Xã Ea Hiu","405","1494"
"Xã Hòa Tiến","405","1494"
"Xã Tân Tiến","405","1494"
"Xã Vụ Bổn","405","1494"
"Xã Ea Uy","405","1494"
"Xã Ea Yiêng","405","1494"
"Thị trấn Buôn Trấp","405","1495"
"Xã Dray Sáp","405","1495"
"Xã Ea Na","405","1495"
"Xã Ea Bông","405","1495"
"Xã Băng A Drênh","405","1495"
"Xã Dur KMăl","405","1495"
"Xã Bình Hòa","405","1495"
"Xã Quảng Điền","405","1495"
"Thị trấn Liên Sơn","405","1496"
"Xã Yang Tao","405","1496"
"Xã Bông Krang","405","1496"
"Xã Đắk Liêng","405","1496"
"Xã Buôn Triết","405","1496"
"Xã Buôn Tría","405","1496"
"Xã Đắk Phơi","405","1496"
"Xã Đắk Nuê","405","1496"
"Xã Krông Nô","405","1496"
"Xã Nam Ka","405","1496"
"Xã Ea R'Bin","405","1496"
"Xã Ea Ning","405","1497"
"Xã Cư Ê Wi","405","1497"
"Xã Ea Ktur","405","1497"
"Xã Ea Tiêu","405","1497"
"Xã Ea BHốk","405","1497"
"Xã Ea Hu","405","1497"
"Xã Dray Bhăng","405","1497"
"Xã Hòa Hiệp","405","1497"
"Phường Nghĩa Đức","409","1498"
"Phường Nghĩa Thành","409","1498"
"Phường Nghĩa Phú","409","1498"
"Phường Nghĩa Tân","409","1498"
"Phường Nghĩa Trung","409","1498"
"Xã Đăk R'Moan","409","1498"
"Xã Quảng Thành","409","1498"
"Xã Đắk Nia","409","1498"
"Xã Quảng Sơn","409","1499"
"Xã Quảng Hoà","409","1499"
"Xã Đắk Ha","409","1499"
"Xã Đắk R'Măng","409","1499"
"Xã Quảng Khê","409","1499"
"Xã Đắk Plao","409","1499"
"Xã Đắk Som","409","1499"
"Thị trấn Ea T'Ling","409","1500"
"Xã Đắk Wil","409","1500"
"Xã Ea Pô","409","1500"
"Xã Nam Dong","409","1500"
"Xã Đắk DRông","409","1500"
"Xã Tâm Thắng","409","1500"
"Xã Cư Knia","409","1500"
"Xã Trúc Sơn","409","1500"
"Thị trấn Đắk Mil","409","1501"
"Xã  Đắk Lao","409","1501"
"Xã Đắk R'La","409","1501"
"Xã Đắk Gằn","409","1501"
"Xã Đức Mạnh","409","1501"
"Xã Đắk N'Drót","409","1501"
"Xã Long Sơn","409","1501"
"Xã Đắk Sắk","409","1501"
"Xã Thuận An","409","1501"
"Xã Đức Minh","409","1501"
"Thị trấn Đắk Mâm","409","1502"
"Xã Đắk Sôr","409","1502"
"Xã Nam Xuân","409","1502"
"Xã Buôn Choah","409","1502"
"Xã Nam Đà","409","1502"
"Xã Tân Thành","409","1502"
"Xã Đắk Drô","409","1502"
"Xã Nâm Nung","409","1502"
"Xã Đức Xuyên","409","1502"
"Xã Đắk Nang","409","1502"
"Xã Quảng Phú","409","1502"
"Xã Nâm N'Đir","409","1502"
"Thị trấn Đức An","409","1503"
"Xã Đắk Môl","409","1503"
"Xã Đắk Hòa","409","1503"
"Xã Nam Bình","409","1503"
"Xã Thuận Hà","409","1503"
"Xã Thuận Hạnh","409","1503"
"Xã Đắk N'Dung","409","1503"
"Xã Nâm N'Jang","409","1503"
"Xã Trường Xuân","409","1503"
"Thị trấn Kiến Đức","409","1504"
"Xã Quảng Tín","409","1504"
"Xã Đắk Wer","409","1504"
"Xã Nhân Cơ","409","1504"
"Xã Kiến Thành","409","1504"
"Xã Nghĩa Thắng","409","1504"
"Xã Đạo Nghĩa","409","1504"
"Xã Đắk Sin","409","1504"
"Xã Hưng Bình","409","1504"
"Xã Đắk Ru","409","1504"
"Xã Nhân Đạo","409","1504"
"Xã Quảng Trực","409","1505"
"Xã Đắk Búk So","409","1505"
"Xã Quảng Tâm","409","1505"
"Xã Đắk R'Tíh","409","1505"
"Xã Đắk Ngo","409","1505"
"Xã Quảng Tân","409","1505"
"Phường 7","390","1506"
"Phường 8","390","1506"
"Phường 12","390","1506"
"Phường 9","390","1506"
"Phường 2","390","1506"
"Phường 1","390","1506"
"Phường 6","390","1506"
"Phường 5","390","1506"
"Phường 4","390","1506"
"Phường 10","390","1506"
"Phường 11","390","1506"
"Phường 3","390","1506"
"Xã Xuân Thọ","390","1506"
"Xã Tà Nung","390","1506"
"Xã Trạm Hành","390","1506"
"Xã Xuân Trường","390","1506"
"Phường Lộc Phát","390","1507"
"Phường Lộc Tiến","390","1507"
"Phường 2","390","1507"
"Phường 1","390","1507"
"Phường B'lao","390","1507"
"Phường Lộc Sơn","390","1507"
"Xã Đạm Bri","390","1507"
"Xã Lộc Thanh","390","1507"
"Xã Lộc Nga","390","1507"
"Xã Lộc Châu","390","1507"
"Xã Đại Lào","390","1507"
"Xã Đạ Tông","390","1508"
"Xã Đạ Long","390","1508"
"Xã Đạ M' Rong","390","1508"
"Xã Liêng Srônh","390","1508"
"Xã Đạ Rsal","390","1508"
"Xã Rô Men","390","1508"
"Xã Phi Liêng","390","1508"
"Xã Đạ K' Nàng","390","1508"
"Thị trấn Lạc Dương","390","1509"
"Xã Đạ Chais","390","1509"
"Xã Đạ Nhim","390","1509"
"Xã Đưng KNớ","390","1509"
"Xã Lát","390","1509"
"Xã Đạ Sar","390","1509"
"Thị trấn Nam Ban","390","1510"
"Thị trấn Đinh Văn","390","1510"
"Xã Phú Sơn","390","1510"
"Xã Phi Tô","390","1510"
"Xã Mê Linh","390","1510"
"Xã Đạ Đờn","390","1510"
"Xã Phúc Thọ","390","1510"
"Xã Đông Thanh","390","1510"
"Xã Gia Lâm","390","1510"
"Xã Tân Thanh","390","1510"
"Xã Tân Văn","390","1510"
"Xã Hoài Đức","390","1510"
"Xã Tân Hà","390","1510"
"Xã Liên Hà","390","1510"
"Xã Đan Phượng","390","1510"
"Xã Nam Hà","390","1510"
"Thị trấn D'Ran","390","1511"
"Thị trấn Thạnh Mỹ","390","1511"
"Xã Lạc Xuân","390","1511"
"Xã Đạ Ròn","390","1511"
"Xã Lạc Lâm","390","1511"
"Xã Ka Đô","390","1511"
"Xã Quảng Lập","390","1511"
"Xã Ka Đơn","390","1511"
"Xã Tu Tra","390","1511"
"Xã Pró","390","1511"
"Thị trấn Liên Nghĩa","390","1512"
"Xã Hiệp An","390","1512"
"Xã Liên Hiệp","390","1512"
"Xã Hiệp Thạnh","390","1512"
"Xã Bình Thạnh","390","1512"
"Xã N'Thol Hạ","390","1512"
"Xã Tân Hội","390","1512"
"Xã Tân Thành","390","1512"
"Xã Phú Hội","390","1512"
"Xã Ninh Gia","390","1512"
"Xã Tà Năng","390","1512"
"Xã Đa Quyn","390","1512"
"Xã Tà Hine","390","1512"
"Xã Đà Loan","390","1512"
"Xã Ninh Loan","390","1512"
"Thị trấn Di Linh","390","1513"
"Xã Đinh Trang Thượng","390","1513"
"Xã Tân Thượng","390","1513"
"Xã Tân Lâm","390","1513"
"Xã Tân Châu","390","1513"
"Xã Tân Nghĩa","390","1513"
"Xã Gia Hiệp","390","1513"
"Xã Đinh Lạc","390","1513"
"Xã Tam Bố","390","1513"
"Xã Đinh Trang Hòa","390","1513"
"Xã Liên Đầm","390","1513"
"Xã Gung Ré","390","1513"
"Xã Bảo Thuận","390","1513"
"Xã Hòa Ninh","390","1513"
"Xã Hòa Trung","390","1513"
"Xã Hòa Nam","390","1513"
"Xã Hòa Bắc","390","1513"
"Xã Sơn Điền","390","1513"
"Xã Gia Bắc","390","1513"
"Thị trấn Lộc Thắng","390","1059"
"Xã Lộc Bảo","390","1059"
"Xã Lộc Lâm","390","1059"
"Xã Lộc Phú","390","1059"
"Xã Lộc Bắc","390","1059"
"Xã B' Lá","390","1059"
"Xã Lộc Ngãi","390","1059"
"Xã Lộc Quảng","390","1059"
"Xã Lộc Tân","390","1059"
"Xã Lộc Đức","390","1059"
"Xã Lộc An","390","1059"
"Xã Tân Lạc","390","1059"
"Xã Lộc Thành","390","1059"
"Xã Lộc Nam","390","1059"
"Thị trấn Đạ M'ri","390","1514"
"Thị trấn Ma Đa Guôi","390","1514"
"Xã Đạ M'ri","390","1514"
"Xã Hà Lâm","390","1514"
"Xã Đạ Tồn","390","1514"
"Xã Đạ Oai","390","1514"
"Xã Đạ Ploa","390","1514"
"Xã Ma Đa Guôi","390","1514"
"Xã Đoàn Kết","390","1514"
"Xã Phước Lộc","390","1514"
"Thị trấn Đạ Tẻh","390","1515"
"Xã An Nhơn","390","1515"
"Xã Quốc Oai","390","1515"
"Xã Mỹ Đức","390","1515"
"Xã Quảng Trị","390","1515"
"Xã Đạ Lây","390","1515"
"Xã Hương Lâm","390","1515"
"Xã Triệu Hải","390","1515"
"Xã Hà Đông","390","1515"
"Xã Đạ Kho","390","1515"
"Xã Đạ Pal","390","1515"
"Thị trấn Cát Tiên","390","1516"
"Xã Tiên Hoàng","390","1516"
"Xã Phước Cát 2","390","1516"
"Xã Gia Viễn","390","1516"
"Xã Nam Ninh","390","1516"
"Xã Mỹ Lâm","390","1516"
"Xã Tư Nghĩa","390","1516"
"Xã Phước Cát 1","390","1516"
"Xã Đức Phổ","390","1516"
"Xã Quảng Ngãi","390","1516"
"Xã Đồng Nai Thượng","390","1516"
"Phường Thác Mơ","377","1517"
"Phường Long Thủy","377","1517"
"Phường Phước Bình","377","1517"
"Phường Long Phước","377","1517"
"Phường Sơn Giang","377","1517"
"Xã Long Giang","377","1517"
"Xã Phước Tín","377","1517"
"Phường Tân Phú","377","1518"
"Phường Tân Đồng","377","1518"
"Phường Tân Bình","377","1518"
"Phường Tân Xuân","377","1518"
"Phường Tân Thiện","377","1518"
"Xã Tân Thành","377","1518"
"Xã Tiến Thành","377","1518"
"Xã Tiến Hưng","377","1518"
"Phường Hưng Chiến","377","1519"
"Phường An Lộc","377","1519"
"Phường Phú Thịnh","377","1519"
"Phường Phú Đức","377","1519"
"Xã Thanh Lương","377","1519"
"Xã Thanh Phú","377","1519"
"Xã Bù Gia Mập","377","1520"
"Xã Đak Ơ","377","1520"
"Xã Đức Hạnh","377","1520"
"Xã Phú Văn","377","1520"
"Xã Đa Kia","377","1520"
"Xã Phước Minh","377","1520"
"Xã Bình Thắng","377","1520"
"Xã Phú Nghĩa","377","1520"
"Thị trấn Lộc Ninh","377","1521"
"Xã Lộc Hòa","377","1521"
"Xã Lộc An","377","1521"
"Xã Lộc Tấn","377","1521"
"Xã Lộc Thạnh","377","1521"
"Xã Lộc Hiệp","377","1521"
"Xã Lộc Thiện","377","1521"
"Xã Lộc Thuận","377","1521"
"Xã Lộc Quang","377","1521"
"Xã Lộc Phú","377","1521"
"Xã Lộc Thành","377","1521"
"Xã Lộc Thái","377","1521"
"Xã Lộc Điền","377","1521"
"Xã Lộc Hưng","377","1521"
"Xã Lộc Thịnh","377","1521"
"Xã Lộc Khánh","377","1521"
"Thị trấn Thanh Bình","377","1522"
"Xã Hưng Phước","377","1522"
"Xã Phước Thiện","377","1522"
"Xã Thiện Hưng","377","1522"
"Xã Thanh Hòa","377","1522"
"Xã Tân Thành","377","1522"
"Xã Tân Tiến","377","1522"
"Xã Thanh An","377","1523"
"Xã An Khương","377","1523"
"Xã An Phú","377","1523"
"Xã Tân Lợi","377","1523"
"Xã Tân Hưng","377","1523"
"Xã Minh Đức","377","1523"
"Xã Minh Tâm","377","1523"
"Xã Phước An","377","1523"
"Xã Thanh Bình","377","1523"
"Xã Tân Khai","377","1523"
"Xã Đồng Nơ","377","1523"
"Xã Tân Hiệp","377","1523"
"Xã Tân Quan","377","1523"
"Thị trấn Tân Phú","377","1524"
"Xã Thuận Lợi","377","1524"
"Xã Đồng Tâm","377","1524"
"Xã Tân Phước","377","1524"
"Xã Tân Hưng","377","1524"
"Xã Tân Lợi","377","1524"
"Xã Tân Lập","377","1524"
"Xã Tân Hòa","377","1524"
"Xã Thuận Phú","377","1524"
"Xã Đồng Tiến","377","1524"
"Xã Tân Tiến","377","1524"
"Thị trấn Đức Phong","377","1525"
"Xã Đường 10","377","1525"
"Xã Đak Nhau","377","1525"
"Xã Phú Sơn","377","1525"
"Xã Thọ Sơn","377","1525"
"Xã Bình Minh","377","1525"
"Xã Bom Bo","377","1525"
"Xã Minh Hưng","377","1525"
"Xã Đoàn Kết","377","1525"
"Xã Đồng Nai","377","1525"
"Xã Đức Liễu","377","1525"
"Xã Thống Nhất","377","1525"
"Xã Nghĩa Trung","377","1525"
"Xã Nghĩa Bình","377","1525"
"Xã Đăng Hà","377","1525"
"Xã Phước Sơn","377","1525"
"Thị trấn Chơn Thành","377","1526"
"Xã Thành Tâm","377","1526"
"Xã Minh Lập","377","1526"
"Xã Quang Minh","377","1526"
"Xã Minh Hưng","377","1526"
"Xã Minh Long","377","1526"
"Xã Minh Thành","377","1526"
"Xã Nha Bích","377","1526"
"Xã Minh Thắng","377","1526"
"Xã Long Bình","377","1527"
"Xã Bình Tân","377","1527"
